student_id,department,cgpa,project_score,dsa_score,hackathon_wins,aptitude_score,hr_score,resume_ats_score,cs_fundamentals_score,placement_status,company_name,company_type,job_role,salary_lpa
12500741,CSE/IT,5.49,13.08,38.82,0,44.08,59.49,23.66,67.94,Unplaced,,,,
12501228,Mechanical,6.76,41.65,42.84,0,65.52,37.6,45.69,42.01,Unplaced,,,,
12503908,ECE,6.07,39.5,30.57,0,60.55,50.66,33.19,46.54,Unplaced,,,,
12503996,ECE,6.34,32.79,32.14,0,50.88,31.46,50.35,48.23,Unplaced,,,,
12501794,ECE,5.7,24.06,47.43,0,45.37,38.45,44.96,48.97,Unplaced,,,,
12502747,ECE,6.29,24.24,46.01,0,32.32,57.0,44.62,38.89,Unplaced,,,,
12500321,Other,6.17,45.51,46.74,0,63.52,67.96,72.25,48.59,Unplaced,,,,
12503489,CSE/IT,6.05,23.84,40.6,2,50.33,40.23,17.77,36.11,Unplaced,,,,
12500604,ECE,6.25,24.53,38.05,0,40.58,45.3,59.18,45.89,Unplaced,,,,
12502434,ECE,6.1,40.19,34.78,0,23.95,44.43,63.24,40.05,Unplaced,,,,
12500142,CSE/IT,5.43,25.46,56.65,0,49.0,32.92,0.0,27.39,Unplaced,,,,
12502620,ECE,5.84,26.54,55.18,1,39.42,52.38,22.8,35.96,Unplaced,,,,
12503830,Other,6.27,60.82,57.05,0,45.89,30.8,61.68,26.5,Unplaced,,,,
12503749,Mechanical,6.03,35.35,51.2,1,51.12,39.28,64.94,47.13,Unplaced,,,,
12503888,Mechanical,5.97,37.64,49.02,0,52.18,47.42,50.3,56.3,Unplaced,,,,
12502385,Mechanical,7.06,33.1,43.15,0,44.91,39.28,51.76,55.04,Unplaced,,,,
12503821,ECE,5.91,44.13,47.74,2,35.4,45.9,20.66,28.12,Unplaced,,,,
12500395,Other,6.38,42.29,55.49,0,56.27,48.3,39.57,59.9,Unplaced,,,,
12501807,Civil,6.74,43.59,45.76,0,48.58,46.32,45.62,58.96,Unplaced,,,,
12501890,ECE,6.46,29.98,44.62,2,27.33,50.02,31.76,40.55,Unplaced,,,,
12500508,ECE,6.94,31.24,27.89,3,41.04,26.98,43.62,55.3,Unplaced,,,,
12503642,ECE,5.83,31.27,42.3,0,50.46,42.83,38.23,43.23,Unplaced,,,,
12502640,Civil,6.84,63.58,30.72,0,54.26,35.3,53.63,52.44,Unplaced,,,,
12500937,ECE,6.2,37.72,32.52,0,55.12,61.82,53.6,25.63,Unplaced,,,,
12501027,Mechanical,5.89,51.06,41.68,1,45.69,58.3,72.32,38.58,Unplaced,,,,
12503403,ECE,5.93,41.53,44.32,0,26.47,52.03,36.74,32.47,Unplaced,,,,
12503804,Civil,6.62,60.92,48.78,1,27.55,52.44,38.87,42.37,Unplaced,,,,
12502544,Mechanical,5.15,33.71,53.32,0,62.93,54.98,58.95,58.28,Unplaced,,,,
12502191,Mechanical,6.74,54.42,29.76,1,42.71,64.96,61.44,44.73,Unplaced,,,,
12503897,CSE/IT,5.64,39.2,28.79,4,33.78,42.7,50.0,35.96,Unplaced,,,,
12502664,CSE/IT,5.59,12.29,38.78,1,35.17,52.21,68.68,42.24,Unplaced,,,,
12500006,ECE,5.9,45.11,32.27,0,40.12,43.31,59.15,33.52,Unplaced,,,,
12502305,ECE,5.46,20.17,49.01,0,56.58,35.37,36.28,54.38,Unplaced,,,,
12502835,Other,6.22,25.73,70.41,1,37.57,45.68,45.79,64.06,Unplaced,,,,
12501604,Civil,5.75,41.7,78.39,0,38.91,46.3,16.73,36.26,Unplaced,,,,
12501852,ECE,5.78,26.56,44.79,1,58.84,37.51,36.65,42.09,Unplaced,,,,
12502898,Mechanical,6.54,27.11,45.4,0,49.38,45.3,68.76,54.93,Unplaced,,,,
12502465,Mechanical,6.63,24.61,48.52,0,46.06,42.4,42.58,69.85,Unplaced,,,,
12503340,Civil,7.1,42.07,52.73,0,51.99,44.92,38.69,36.02,Unplaced,,,,
12500388,Civil,6.16,19.27,69.89,0,68.54,51.44,47.72,39.81,Unplaced,,,,
12501570,ECE,5.79,21.52,52.58,0,37.32,75.4,30.98,36.59,Unplaced,,,,
12503105,Mechanical,7.53,38.49,41.56,1,61.2,45.72,31.92,34.23,Unplaced,,,,
12501294,Other,6.22,62.51,44.97,2,46.67,34.99,58.99,49.61,Unplaced,,,,
12500687,Mechanical,7.18,23.46,52.62,3,47.66,57.77,36.56,44.42,Unplaced,,,,
12500535,Mechanical,6.98,47.04,47.73,0,40.57,39.06,8.27,51.38,Unplaced,,,,
12501266,Mechanical,6.13,47.3,36.85,0,46.69,56.73,61.88,53.27,Unplaced,,,,
12500292,Mechanical,6.01,56.92,43.68,1,68.57,31.5,44.4,29.93,Unplaced,,,,
12503414,Mechanical,6.22,40.4,47.31,0,39.66,72.5,42.92,49.95,Unplaced,,,,
12503921,Mechanical,5.5,45.52,50.78,1,68.03,36.92,39.28,47.88,Unplaced,,,,
12502026,Mechanical,5.86,25.64,66.17,0,56.1,59.73,40.02,35.22,Unplaced,,,,
12502671,Mechanical,6.61,49.52,36.92,1,60.04,42.39,40.43,46.51,Unplaced,,,,
12500145,ECE,5.56,55.99,37.93,1,51.95,40.31,39.27,14.85,Unplaced,,,,
12500503,CSE/IT,5.5,9.97,47.6,0,30.91,49.73,50.95,40.07,Unplaced,,,,
12500283,ECE,5.47,30.55,26.47,0,52.0,42.12,54.17,74.99,Unplaced,,,,
12501889,ECE,5.5,49.07,33.42,0,46.51,49.37,36.6,39.94,Unplaced,,,,
12502727,Civil,6.53,50.85,45.54,1,62.78,50.59,39.92,40.94,Unplaced,,,,
12503325,Other,6.65,55.58,37.74,0,61.05,60.58,46.1,54.68,Unplaced,,,,
12500672,Mechanical,7.28,33.15,43.97,0,56.55,37.34,46.7,37.51,Unplaced,,,,
12500974,Mechanical,5.83,48.58,47.6,0,39.12,45.04,59.83,42.29,Unplaced,,,,
12503636,ECE,5.52,37.78,42.01,0,49.79,51.59,40.58,31.78,Unplaced,,,,
12503600,Mechanical,6.39,57.7,38.77,0,64.32,56.92,28.18,33.01,Unplaced,,,,
12503603,CSE/IT,5.59,33.59,25.61,0,43.91,45.54,49.59,41.56,Unplaced,,,,
12500070,Mechanical,6.88,55.75,23.64,0,43.51,43.92,44.98,65.36,Unplaced,,,,
12503849,Mechanical,6.78,40.27,42.47,1,47.63,59.57,40.72,44.6,Unplaced,,,,
12500295,Civil,6.07,55.88,44.34,0,47.13,55.24,51.97,47.4,Unplaced,,,,
12500710,ECE,6.14,31.75,50.21,1,37.65,35.71,21.62,31.53,Unplaced,,,,
12500605,CSE/IT,5.9,23.13,21.58,3,51.28,50.2,54.49,49.86,Unplaced,,,,
12503045,ECE,5.65,26.67,52.51,1,53.52,56.24,47.58,12.79,Unplaced,,,,
12501750,Civil,6.26,44.04,59.4,0,19.04,45.69,53.52,47.16,Unplaced,,,,
12503264,ECE,5.75,37.44,31.62,1,55.63,42.52,41.39,47.97,Unplaced,,,,
12501537,Mechanical,6.33,42.51,53.55,5,43.95,44.86,43.56,31.63,Unplaced,,,,
12503428,Mechanical,5.68,40.35,52.24,1,47.52,34.78,60.51,45.31,Unplaced,,,,
12502851,Mechanical,7.01,46.11,35.37,4,19.07,61.37,62.77,48.17,Unplaced,,,,
12500714,ECE,5.16,23.77,46.03,2,73.88,49.68,28.56,46.58,Unplaced,,,,
12502272,Civil,5.91,76.57,40.5,2,45.71,38.5,44.45,36.65,Unplaced,,,,
12503358,Civil,5.66,36.26,63.99,0,52.02,46.44,42.66,49.97,Unplaced,,,,
12501469,ECE,6.26,17.12,38.6,0,69.13,66.81,53.1,26.33,Unplaced,,,,
12503209,Mechanical,5.85,24.75,61.07,0,69.37,33.89,46.33,40.73,Unplaced,,,,
12503131,Other,7.21,34.61,59.94,0,68.81,31.92,24.35,39.66,Unplaced,,,,
12503678,Mechanical,7.11,51.28,39.63,2,45.43,42.4,41.82,29.01,Unplaced,,,,
12501860,Civil,6.77,45.05,49.02,0,56.92,50.09,34.34,41.25,Unplaced,,,,
12500673,Civil,6.23,39.62,69.04,0,38.52,20.56,43.99,33.61,Unplaced,,,,
12503834,Civil,5.87,45.08,50.94,0,52.09,42.48,48.72,56.82,Unplaced,,,,
12501705,ECE,5.91,48.46,29.59,0,59.25,39.11,31.71,34.14,Unplaced,,,,
12503716,Mechanical,6.04,38.88,53.2,0,50.14,55.16,54.47,30.41,Unplaced,,,,
12502044,Mechanical,6.96,27.92,56.25,1,31.5,74.05,29.68,39.45,Unplaced,,,,
12500371,Civil,6.43,45.08,56.74,0,61.44,34.29,29.65,37.12,Unplaced,,,,
12500051,Mechanical,6.05,52.56,38.61,0,40.74,45.88,67.49,41.68,Unplaced,,,,
12500402,Mechanical,6.56,26.33,53.19,1,55.2,45.22,48.11,41.27,Unplaced,,,,
12503068,ECE,6.26,23.19,32.17,0,59.57,69.09,50.4,37.57,Unplaced,,,,
12502404,Other,6.59,56.74,49.47,0,44.42,51.31,47.74,36.71,Unplaced,,,,
12501451,ECE,6.11,54.64,23.98,1,40.05,36.85,55.38,28.44,Unplaced,,,,
12501736,Civil,7.08,36.04,53.5,2,27.94,60.26,42.46,46.84,Unplaced,,,,
12501842,Other,7.45,40.92,42.85,2,78.35,50.82,39.38,38.6,Unplaced,,,,
12503155,Mechanical,6.22,52.94,33.91,0,69.93,32.35,53.59,41.17,Unplaced,,,,
12502643,Other,6.17,40.53,58.1,2,51.21,29.49,37.54,64.02,Unplaced,,,,
12501465,Mechanical,6.3,61.0,25.86,0,52.98,36.35,55.37,52.79,Unplaced,,,,
12503503,ECE,6.29,41.12,34.29,0,28.48,45.49,50.13,29.76,Unplaced,,,,
12500837,Mechanical,6.13,51.98,50.18,0,28.64,35.0,13.59,59.9,Unplaced,,,,
12500636,ECE,5.49,17.66,58.9,0,63.61,67.85,25.01,18.52,Unplaced,,,,
12503925,ECE,5.93,23.31,47.78,1,33.94,53.62,32.6,42.59,Unplaced,,,,
12500434,Mechanical,6.38,33.8,47.52,0,34.4,34.16,62.44,53.34,Unplaced,,,,
12500782,Civil,6.68,48.78,35.87,3,56.0,48.77,48.38,57.66,Unplaced,,,,
12500770,ECE,6.39,44.96,40.83,0,27.99,35.96,30.25,21.76,Unplaced,,,,
12500055,ECE,5.55,39.11,44.79,1,43.88,45.17,33.9,28.22,Unplaced,,,,
12503398,ECE,5.64,28.48,52.76,2,41.18,36.81,21.15,37.91,Unplaced,,,,
12503599,Mechanical,6.91,42.91,34.37,3,43.66,42.96,74.04,37.24,Unplaced,,,,
12501919,Civil,7.04,40.84,45.57,1,51.35,49.61,33.9,50.46,Unplaced,,,,
12502576,Civil,6.51,38.91,52.82,0,50.76,49.58,33.68,51.38,Unplaced,,,,
12502239,Mechanical,5.89,31.61,44.11,0,50.35,62.79,56.88,60.75,Unplaced,,,,
12503064,Other,6.03,41.22,63.48,0,21.52,49.04,54.36,54.49,Unplaced,,,,
12500481,Mechanical,5.94,53.5,48.05,0,28.84,57.79,28.69,48.37,Unplaced,,,,
12501246,Civil,6.47,33.27,47.97,1,69.4,40.06,52.72,50.86,Unplaced,,,,
12500240,Other,6.77,52.18,43.19,4,73.38,36.27,56.93,31.6,Unplaced,,,,
12503916,Other,6.93,39.58,47.44,0,34.62,67.09,27.78,73.32,Unplaced,,,,
12502806,Mechanical,6.34,42.95,42.34,0,55.72,49.98,35.17,48.6,Unplaced,,,,
12503257,Mechanical,6.62,49.75,33.31,0,51.52,31.02,40.71,56.09,Unplaced,,,,
12501209,Civil,6.43,34.63,56.25,5,50.45,55.31,50.16,39.02,Unplaced,,,,
12503783,ECE,5.65,25.54,40.79,0,35.83,44.43,50.55,50.77,Unplaced,,,,
12501767,Mechanical,6.23,35.52,47.96,1,67.08,42.33,36.98,44.09,Unplaced,,,,
12503863,ECE,5.53,38.09,31.52,0,54.11,68.05,60.48,27.73,Unplaced,,,,
12502066,Civil,5.29,45.18,54.6,0,55.07,32.57,45.65,62.85,Unplaced,,,,
12500160,ECE,5.58,32.09,48.37,1,36.01,44.98,30.48,36.48,Unplaced,,,,
12502933,Mechanical,6.47,34.72,51.38,0,67.65,39.15,26.71,37.93,Unplaced,,,,
12502067,Mechanical,6.01,40.82,50.75,0,35.89,60.9,51.2,38.78,Unplaced,,,,
12500472,Mechanical,6.51,37.55,51.58,0,32.19,21.98,39.22,52.28,Unplaced,,,,
12500585,ECE,4.88,43.98,37.71,5,44.86,54.71,49.95,37.46,Unplaced,,,,
12501358,Civil,6.37,38.83,57.15,3,34.02,54.99,31.48,53.71,Unplaced,,,,
12501525,Mechanical,5.77,48.07,44.22,1,48.7,32.99,47.08,51.37,Unplaced,,,,
12500896,Mechanical,6.07,38.3,52.83,2,34.11,54.83,52.37,38.49,Unplaced,,,,
12502941,Civil,6.67,60.63,27.19,0,54.66,38.81,50.62,57.85,Unplaced,,,,
12502288,Mechanical,5.81,45.83,53.39,0,44.38,58.98,27.23,39.76,Unplaced,,,,
12503417,Mechanical,6.22,60.34,31.66,0,51.09,34.76,41.21,49.44,Unplaced,,,,
12500696,CSE/IT,6.81,5.43,44.19,3,20.3,40.41,28.73,36.2,Unplaced,,,,
12502866,Civil,7.0,34.51,50.24,4,36.93,47.2,63.13,38.88,Unplaced,,,,
12503686,Mechanical,7.03,31.75,35.41,0,53.0,68.2,58.67,42.49,Unplaced,,,,
12503773,Mechanical,6.33,42.96,47.33,1,59.52,26.49,43.25,34.48,Unplaced,,,,
12500180,Civil,5.49,50.77,44.95,0,72.99,43.79,47.0,52.18,Unplaced,,,,
12500164,ECE,5.21,45.0,44.16,1,36.0,53.68,32.47,28.78,Unplaced,,,,
12500052,Other,7.03,58.6,52.15,5,49.19,56.91,17.88,25.42,Unplaced,,,,
12502830,CSE/IT,5.76,17.77,35.4,0,49.33,40.75,48.4,31.36,Unplaced,,,,
12503457,ECE,6.06,36.13,24.15,1,47.11,57.52,42.87,51.9,Unplaced,,,,
12500726,Civil,6.03,59.7,38.51,2,52.6,47.0,50.2,48.1,Unplaced,,,,
12501568,Mechanical,4.99,42.54,60.86,1,53.39,45.29,60.75,25.25,Unplaced,,,,
12502177,Civil,6.37,55.0,39.44,0,26.42,59.45,57.2,53.21,Unplaced,,,,
12503367,Civil,5.66,40.93,60.1,1,63.92,50.61,28.15,44.67,Unplaced,,,,
12503394,Mechanical,6.58,22.04,49.83,0,54.71,25.97,52.93,53.37,Unplaced,,,,
12503446,Other,6.24,34.91,59.99,1,49.37,47.15,41.27,54.62,Unplaced,,,,
12500430,Other,7.2,34.48,49.88,0,53.89,47.33,36.06,53.63,Unplaced,,,,
12500906,Mechanical,6.16,39.54,55.57,3,45.85,30.67,31.55,40.18,Unplaced,,,,
12500427,Mechanical,6.71,52.97,30.06,0,58.54,48.09,51.21,35.04,Unplaced,,,,
12503083,Other,5.9,42.2,48.91,1,46.96,62.9,61.44,59.91,Unplaced,,,,
12502633,ECE,6.24,19.54,35.2,0,48.92,52.65,44.16,47.47,Unplaced,,,,
12500494,Mechanical,6.51,50.83,37.93,2,45.34,45.02,46.97,38.07,Unplaced,,,,
12503332,Other,6.48,50.97,43.77,0,54.41,38.95,58.26,46.5,Unplaced,,,,
12500092,Mechanical,6.85,42.37,37.61,0,47.57,54.61,46.91,38.7,Unplaced,,,,
12503108,Mechanical,5.76,14.11,66.11,1,35.85,84.66,28.11,58.73,Unplaced,,,,
12501871,ECE,6.15,32.47,28.18,0,65.02,57.53,46.75,30.0,Unplaced,,,,
12501386,CSE/IT,6.15,11.84,20.61,0,57.78,55.26,37.35,60.51,Unplaced,,,,
12500660,CSE/IT,5.27,31.08,36.17,0,57.67,28.47,24.14,33.07,Unplaced,,,,
12502972,Civil,6.34,56.29,43.87,0,54.31,57.47,41.11,31.86,Unplaced,,,,
12503419,ECE,5.87,60.93,8.48,0,46.89,59.06,34.39,54.57,Unplaced,,,,
12503939,Mechanical,6.3,40.05,47.06,0,47.14,49.48,44.33,37.59,Unplaced,,,,
12500271,Civil,5.04,51.11,50.5,0,45.44,64.3,64.44,47.28,Unplaced,,,,
12501664,Other,6.7,39.77,40.43,1,47.21,65.47,50.39,66.51,Unplaced,,,,
12503918,Mechanical,6.62,36.72,48.01,0,49.07,58.83,46.38,26.08,Unplaced,,,,
12500868,ECE,6.58,36.05,28.81,0,44.26,58.73,34.87,30.61,Unplaced,,,,
12501976,Civil,6.21,49.22,44.94,0,65.18,32.04,38.88,46.32,Unplaced,,,,
12500370,ECE,6.21,34.17,25.52,0,50.99,59.56,29.24,50.02,Unplaced,,,,
12501360,Civil,6.04,42.98,53.41,0,61.09,56.08,33.7,39.57,Unplaced,,,,
12501572,ECE,6.99,15.83,34.19,3,26.38,45.63,43.41,51.04,Unplaced,,,,
12503562,Mechanical,6.23,52.57,30.48,0,45.21,39.8,51.94,55.28,Unplaced,,,,
12503795,ECE,6.22,46.69,25.03,1,48.93,64.6,31.19,27.7,Unplaced,,,,
12502312,Civil,5.93,40.45,56.54,0,37.54,42.58,48.06,49.26,Unplaced,,,,
12502232,ECE,5.44,23.09,46.43,0,45.0,40.71,38.39,43.59,Unplaced,,,,
12502796,ECE,4.83,40.65,36.83,2,63.39,39.46,52.47,31.71,Unplaced,,,,
12502983,Civil,7.0,38.79,44.11,0,60.19,49.23,25.41,49.88,Unplaced,,,,
12502531,Mechanical,7.0,33.41,48.2,0,49.78,43.48,37.09,30.12,Unplaced,,,,
12500819,Mechanical,7.49,26.85,43.92,0,56.75,52.78,8.39,49.35,Unplaced,,,,
12503187,ECE,6.47,23.18,31.36,0,48.24,46.42,54.24,35.71,Unplaced,,,,
12500753,Civil,6.76,37.91,42.54,0,60.82,67.89,46.86,40.02,Unplaced,,,,
12502554,Civil,6.76,48.27,43.43,0,54.93,37.36,36.1,41.82,Unplaced,,,,
12500561,Mechanical,6.29,51.15,40.74,0,31.0,30.77,46.58,46.85,Unplaced,,,,
12502870,ECE,6.45,35.04,29.87,1,48.81,40.51,52.83,22.11,Unplaced,,,,
12503087,Civil,6.27,32.68,49.36,0,55.18,51.65,40.0,59.2,Unplaced,,,,
12501356,Civil,6.59,43.98,41.11,0,32.34,51.03,54.68,56.61,Unplaced,,,,
12501962,Mechanical,6.07,27.75,58.33,0,56.64,55.04,47.98,24.14,Unplaced,,,,
12500870,ECE,5.62,34.58,40.58,0,26.12,70.83,42.51,31.53,Unplaced,,,,
12503847,Civil,5.62,35.49,64.48,0,50.99,47.53,38.31,41.57,Unplaced,,,,
12502992,ECE,6.59,47.94,20.73,1,27.0,24.15,39.3,46.82,Unplaced,,,,
12501193,Mechanical,5.73,59.91,36.35,0,42.02,55.32,18.94,59.81,Unplaced,,,,
12503838,Mechanical,6.59,59.9,35.61,3,45.07,48.1,43.58,22.45,Unplaced,,,,
12503927,Civil,6.61,38.37,42.56,0,60.98,51.13,57.53,40.67,Unplaced,,,,
12502831,Mechanical,5.65,49.09,44.24,0,56.06,48.67,42.27,38.74,Unplaced,,,,
12502897,Civil,6.49,32.63,52.55,1,68.85,46.38,28.07,45.97,Unplaced,,,,
12500131,ECE,5.52,46.48,31.88,3,44.55,63.98,53.94,16.62,Unplaced,,,,
12503903,Civil,6.57,54.69,35.84,4,37.66,45.62,45.3,55.44,Unplaced,,,,
12502609,Mechanical,6.08,27.62,50.11,0,61.81,53.19,58.83,32.52,Unplaced,,,,
12500211,Civil,5.78,51.41,54.97,0,40.18,59.75,46.13,30.03,Unplaced,,,,
12502370,Mechanical,4.43,52.65,50.08,0,46.97,58.06,53.74,45.99,Unplaced,,,,
12501380,Other,5.94,65.3,45.47,0,56.56,32.29,55.68,29.6,Unplaced,,,,
12502583,Civil,6.33,41.09,68.69,0,30.4,29.93,42.82,18.78,Unplaced,,,,
12503789,Civil,6.19,34.65,44.22,0,58.45,52.08,59.27,53.27,Unplaced,,,,
12503970,Mechanical,6.87,35.44,38.89,0,54.85,58.34,34.51,43.0,Unplaced,,,,
12500877,ECE,6.64,20.53,28.65,0,40.43,44.85,32.65,59.84,Unplaced,,,,
12502944,Mechanical,5.8,57.8,34.49,0,55.58,46.74,55.85,33.58,Unplaced,,,,
12501715,Civil,7.87,34.26,42.61,1,32.79,33.3,30.33,55.23,Unplaced,,,,
12501260,Civil,5.82,41.38,48.89,1,36.75,57.41,39.27,66.75,Unplaced,,,,
12502532,Mechanical,5.56,45.42,48.8,0,33.53,47.86,32.74,56.27,Unplaced,,,,
12501045,ECE,6.09,15.85,50.19,0,46.9,32.68,40.33,25.66,Unplaced,,,,
12502212,Mechanical,5.97,41.18,50.15,1,49.2,30.66,24.1,49.68,Unplaced,,,,
12500878,ECE,5.76,31.77,28.11,0,65.08,30.61,26.7,56.64,Unplaced,,,,
12500297,Civil,6.01,35.2,55.15,0,59.52,42.47,46.94,40.37,Unplaced,,,,
12501391,Civil,5.63,51.69,54.07,0,52.87,67.84,43.6,23.64,Unplaced,,,,
12500141,Other,6.22,40.21,51.41,0,44.41,80.12,46.34,46.16,Unplaced,,,,
12503866,ECE,6.34,7.14,41.35,0,38.76,54.31,36.17,53.91,Unplaced,,,,
12501552,ECE,4.87,33.95,53.55,0,44.0,40.09,21.94,30.57,Unplaced,,,,
12502522,Other,6.58,34.42,41.62,1,30.54,64.81,64.32,71.09,Unplaced,,,,
12503814,ECE,5.26,43.34,35.88,1,25.83,52.7,42.72,39.58,Unplaced,,,,
12503867,Civil,5.71,64.19,41.7,0,64.71,61.98,9.92,45.41,Unplaced,,,,
12501810,Other,6.37,46.18,32.39,3,63.3,50.43,49.69,71.04,Unplaced,,,,
12501955,CSE/IT,5.41,26.46,24.88,2,39.35,73.07,45.22,38.43,Unplaced,,,,
12502868,Mechanical,6.95,42.02,32.11,0,62.11,41.24,44.32,37.23,Unplaced,,,,
12500405,Mechanical,6.42,21.99,60.47,0,34.67,46.53,28.93,45.33,Unplaced,,,,
12503341,Civil,5.71,50.53,38.02,0,48.31,47.65,51.69,64.39,Unplaced,,,,
12502083,Mechanical,6.32,40.75,42.64,0,44.13,52.29,28.12,50.56,Unplaced,,,,
12501792,ECE,6.09,33.53,35.72,0,50.59,42.44,30.51,28.72,Unplaced,,,,
12503542,ECE,5.89,49.06,13.19,0,35.83,26.2,62.12,54.88,Unplaced,,,,
12501114,Mechanical,6.05,40.56,44.74,0,60.68,46.75,48.05,30.26,Unplaced,,,,
12501582,Mechanical,5.73,39.67,43.3,0,56.69,41.54,53.17,44.39,Unplaced,,,,
12503096,Civil,7.18,35.36,40.9,1,55.01,25.36,43.06,51.73,Unplaced,,,,
12502242,Civil,5.82,37.1,52.39,0,65.29,47.56,67.76,27.41,Unplaced,,,,
12501923,Mechanical,5.05,63.14,44.75,0,48.06,46.05,40.85,32.27,Unplaced,,,,
12500915,ECE,5.47,28.97,37.94,0,50.26,46.82,35.86,42.13,Unplaced,,,,
12501301,ECE,6.16,15.2,35.35,0,63.43,57.72,28.91,44.76,Unplaced,,,,
12500278,Civil,6.66,50.83,47.81,1,37.9,56.33,40.95,25.69,Unplaced,,,,
12501558,Mechanical,6.82,39.62,33.06,0,52.48,53.02,65.37,29.6,Unplaced,,,,
12501724,ECE,6.8,7.81,39.79,1,40.67,50.99,44.1,36.77,Unplaced,,,,
12503013,Civil,5.49,62.91,53.43,1,52.99,39.26,47.18,14.82,Unplaced,,,,
12502517,Other,6.08,49.52,51.7,0,57.07,38.79,45.02,37.53,Unplaced,,,,
12503741,Mechanical,5.8,56.13,38.38,2,21.16,45.54,61.66,42.15,Unplaced,,,,
12502296,Mechanical,6.15,37.01,37.91,0,73.49,43.4,27.15,54.48,Unplaced,,,,
12500933,Civil,5.82,28.44,46.45,0,55.43,59.89,56.1,64.73,Unplaced,,,,
12502311,Civil,5.85,40.52,57.32,2,38.4,44.9,43.87,42.87,Unplaced,,,,
12502338,Civil,6.01,31.15,67.94,1,47.27,52.26,42.65,21.76,Unplaced,,,,
12501372,Civil,6.04,30.31,58.53,1,42.47,66.64,38.48,45.5,Unplaced,,,,
12502307,CSE/IT,4.43,22.71,40.47,0,48.85,41.86,35.08,42.48,Unplaced,,,,
12500432,Mechanical,5.42,46.36,38.98,0,26.97,69.53,64.09,52.71,Unplaced,,,,
12501078,Civil,6.41,32.65,55.48,0,64.57,40.31,46.29,27.16,Unplaced,,,,
12502889,Mechanical,5.98,50.41,37.95,0,28.96,71.36,54.97,37.32,Unplaced,,,,
12503956,Mechanical,6.65,36.43,25.48,0,76.42,52.2,55.33,46.34,Unplaced,,,,
12503889,Mechanical,6.47,27.82,64.16,2,35.64,55.33,23.86,22.25,Unplaced,,,,
12502447,Mechanical,6.47,43.21,33.72,0,48.6,47.2,63.23,35.4,Unplaced,,,,
12500375,Mechanical,5.64,51.05,36.78,0,56.13,53.82,56.21,34.38,Unplaced,,,,
12501181,Other,6.15,50.14,38.89,0,72.95,61.63,44.85,44.33,Unplaced,,,,
12502354,Mechanical,6.63,29.08,40.33,1,43.58,38.89,41.74,59.06,Unplaced,,,,
12503232,Mechanical,6.04,28.77,46.3,0,67.52,39.62,41.33,45.08,Unplaced,,,,
12501367,Mechanical,5.68,52.72,35.61,0,37.92,76.87,62.44,32.75,Unplaced,,,,
12502687,Mechanical,5.73,43.19,43.04,0,34.48,42.53,58.32,46.43,Unplaced,,,,
12500349,ECE,5.9,17.36,39.72,0,50.47,57.62,32.79,40.41,Unplaced,,,,
12502073,ECE,5.74,53.67,22.56,0,46.91,51.61,41.1,23.01,Unplaced,,,,
12503476,Mechanical,6.42,33.48,43.32,0,47.07,46.81,38.99,45.94,Unplaced,,,,
12500419,ECE,4.76,45.45,33.04,0,61.74,47.43,38.7,31.03,Unplaced,,,,
12500238,ECE,6.01,36.57,29.47,0,44.61,58.19,48.8,21.86,Unplaced,,,,
12500222,Civil,6.8,62.23,21.85,0,41.57,56.22,59.81,44.47,Unplaced,,,,
12503517,Mechanical,7.08,28.54,43.42,0,47.57,49.28,36.75,36.36,Unplaced,,,,
12503236,Mechanical,6.16,15.96,49.9,0,61.98,63.52,53.16,41.42,Unplaced,,,,
12500112,Civil,6.27,48.18,50.81,1,44.14,61.54,35.96,26.57,Unplaced,,,,
12502890,Civil,6.72,54.46,37.94,0,18.65,37.95,55.8,45.69,Unplaced,,,,
12503130,Mechanical,5.75,44.72,49.16,1,36.95,47.66,57.03,25.01,Unplaced,,,,
12503527,Mechanical,6.87,25.09,43.31,2,48.91,53.95,38.96,43.35,Unplaced,,,,
12500650,ECE,5.55,47.15,26.23,2,54.9,42.95,48.1,21.77,Unplaced,,,,
12501245,Other,7.0,42.24,56.09,0,34.23,54.24,28.49,31.34,Unplaced,,,,
12500082,Civil,6.73,33.7,56.11,3,31.54,33.2,28.9,47.69,Unplaced,,,,
12502937,Mechanical,6.08,28.04,57.71,2,55.62,42.79,22.09,35.73,Unplaced,,,,
12503982,ECE,5.11,43.09,29.74,1,55.25,61.69,25.9,39.77,Unplaced,,,,
12503717,Mechanical,5.76,33.73,52.99,0,48.23,60.18,35.39,35.88,Unplaced,,,,
12503217,Civil,5.1,52.0,61.07,0,24.87,36.51,55.58,34.11,Unplaced,,,,
12502170,Mechanical,6.15,47.04,34.35,0,40.55,57.74,49.74,43.07,Unplaced,,,,
12502589,Mechanical,6.0,36.54,44.02,0,56.45,39.1,39.92,44.09,Unplaced,,,,
12503010,Other,6.29,57.76,46.01,0,42.8,59.99,36.45,33.91,Unplaced,,,,
12502104,Civil,5.81,40.26,34.44,3,37.27,29.32,63.99,84.65,Unplaced,,,,
12503147,Other,6.3,42.16,53.85,1,35.9,67.02,45.04,37.4,Unplaced,,,,
12502320,Civil,5.75,45.5,40.16,0,58.65,55.27,39.87,57.21,Unplaced,,,,
12501506,Other,6.27,47.04,50.26,1,54.2,43.06,41.79,36.17,Unplaced,,,,
